bay,year,date,water_depth_m,sub_depth_m,water_temp,salinty,substrate,grass_cover,shoot_length,seaweed_percent,mussels_pres,gastropods_pres,seastar_pres,caprellidshrimp_pres,telemessus_crab_pres,sponge_pres,Comments
Izembek,2008,8/4/2008,0.29,0,13.8,30.9,sand/mud,0,,100, ,0,0, ,0,0,"ZM ANNUAL AND LOW DENSITY, BROKEN"
Izembek,2008,7/30/2008,0.69, , , ,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2008,7/31/2008,0.62,2,13.2,14.5,sand/mud,0,,20, ,0,0, ,0,0,
Izembek,2008,7/31/2008,0.62,2,13.2,14.5,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2008,7/31/2008,0.62,2,13.2,14.5,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2008,7/31/2008,0.62,2,13.2,14.5,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/8/2009,0.61,0,12.2,21.1,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/8/2009,0.61,0,12.2,21.1,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/8/2009,0.61,0,12.2,21.1,sand/mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/4/2009,0.81,2,12,15.2,sand/mud,0,,0, , , , , , ,
Izembek,2009,8/4/2009,0.81,2,12,15.2,sand/mud,0,,0, , , , , , ,
Izembek,2009,8/4/2009,0.81,2,12,15.2,sand/mud,0,,0, , , , , , ,
Izembek,2010,9/14/2010,0.86,1,12.5, ,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2010,9/14/2010,0.86,1,12.5, ,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2010,9/14/2010,0.86,1,12.5, ,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.21,4,9.5,26.1,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.21,4,9.5,26.1,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.21,4,9.5,26.1,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.21,4,9.5,26.1,sand/mud,0,,0,0,0,0,0,0,0,
Izembek,2016,7/21/2016,0.51,4,14.2,30.2,sand/mud,0, ,5,0,0,0,0,0,0,
Izembek,2016,7/21/2016,0.51,4,14.2,30.2,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/21/2016,0.51,4,14.2,30.2,sand/mud,0, ,0,1,0,0,0,0,0,
Izembek,2016,7/19/2016,1.23,0,14.6,28.2,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/19/2016,1.23,0,14.6,28.2,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/19/2016,1.23,0,14.6,28.2,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/15/2016, , ,15.2,29.5,sand/mud,0, ,5,0,0,0,0,0,0,
Izembek,2016,7/15/2016,0.38,0,15.3,29.5,sand/mud,0, ,5,1,0,0,0,0,0,
Izembek,2016,7/15/2016,0.66,0,14.7,30.9,sand/mud,0, ,5,0,0,0,0,0,0,
Izembek,2016,7/18/2016,0.48,0,14.8,30.2,sand/mud,0, ,5,0,0,0,0,0,0,
Izembek,2016,7/18/2016,0.48,0,14.8,30.2,sand/mud,0, ,5,1,0,0,0,0,0,
Izembek,2018,8/15/2018,0.7,1,10.8,28.1,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.7,1,10.8,28.1,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.7,1,10.8,28.1,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.66,1,12,29.7,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2019,7/31/2019,0.86,7,13.2,31.2,sand/mud,0, ,0,0,0,0,0,0,0,CTD cast at 7:57
Kinzarof,2008,8/8/2008,2.19, ,16.3,30.3,sand/mud,0,,35,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.19, ,16.3,30.3,sand/mud,0,,15,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.19, ,16.3,30.3,sand/mud,0,,35,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,1.73,1,13.3,30.2,sand/mud,0,,55,0,0,0, ,0,1,
Kinzarof,2008,8/8/2008,1.73,1,13.3,30.2,sand/mud,0,,90,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,1.73,1,13.3,30.2,sand/mud,0,,80,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,1.73,1,13.3,30.2,sand/mud,0,,60,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,2.1,0,12.9,25.8,sand/mud,0,,70,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,2.1,0,12.9,25.8,sand/mud,0,,45,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,2.1,0,12.9,25.8,sand/mud,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,2.1,0,12.9,25.8,sand/mud,0,,65,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,0.93,33,10.3,28.5,sand/mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.85,8, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.85,8, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.85,8, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.85,8, , ,sand/mud,0,,100,0,0,0, ,1,0,
Kinzarof,2009,8/11/2009,1.96,3, , ,sand/mud,0,,100,0,0,0, ,0,0,20% palmaria under the canopy in each quad
Kinzarof,2009,8/11/2009,1.96,3, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.96,3, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,1.96,3, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.67,0, , ,sand/mud,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.67,0, , ,sand/mud,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.67,0, , ,sand/mud,0,,85,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.67,0, , ,sand/mud,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,2.77,5, , ,sand/mud,0,,50,0,0,0, ,0,0,dead bivalves in west quads
Kinzarof,2009,8/10/2009,2.77,5, , ,sand/mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,2.77,5, , ,sand/mud,0,,50,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,2.77,5, , ,sand/mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.84,5, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.84,5, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.84,5, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.84,5, , ,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.9,0,12.5,25.3,sand/mud,0,,100,0,0,0, ,0,0,"in channel on edge of ZM bed, almost all desmarestia spp. An"
Kinzarof,2009,8/18/2009,1.9,0,12.5,25.3,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.9,0,12.5,25.3,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.9,0,12.5,25.3,sand/mud,0,,100,0,0,0, ,0,0,
Kinzarof,2010,8/2/2010,1.55,2,12.5,26.3,sand/mud,0,,100,0,0,0,0,0,0,2 clumps of eelgrass
Kinzarof,2010,8/2/2010,1.55,2,12.5,26.3,sand/mud,0,,100,0,0,0,0,0,0,3 clumps of eelgrass
Kinzarof,2010,8/2/2010,1.55,2,12.5,26.3,sand/mud,0,,100,0,0,0,0,0,0,4 clumps of eelgrass
Kinzarof,2010,8/2/2010,1.55,2,12.5,26.3,sand/mud,0,,100,0,0,0,0,0,0,5 clumps of eelgrass
Kinzarof,2010,8/4/2010,1.25,5,12.6,24,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.25,5,12.6,24,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/2/2010,1.49,2,12.6,26,sand/mud,0,,100,0,0, ,0,0,0,"""baby"" starfish"
Kinzarof,2010,8/2/2010,1.49,2,12.6,26,sand/mud,0,,100,0,0, ,0,0,0,"""baby"" starfish"
Kinzarof,2010,8/2/2010,1.49,2,12.6,26,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/2/2010,1.49,2,12.6,26,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.73,0,13,25.2,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.73,0,13,25.2,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.73,0,13,25.2,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.73,0,13,25.2,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,2.08,0,12.5,25.8,sand/mud,0,,30,0,0,0,0,0,0,"log in quad, 25%"
Kinzarof,2010,8/4/2010,2.08,0,12.5,25.8,sand/mud,0,,40,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,2.08,0,12.5,25.8,sand/mud,0,,30,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.98,0,12.4,26.3,sand/mud,0,,80,0,0,0,0,0,0,clump of eelgrass nearby
Kinzarof,2010,8/4/2010,1.98,0,12.4,26.3,sand/mud,0,,100,0,0,0,0,0,0,clump of eelgrass nearby
Kinzarof,2010,8/4/2010,1.98,0,12.4,26.3,sand/mud,0,,100,0,0,0,0,0,0,clump of eelgrass nearby
Kinzarof,2010,8/4/2010,1.98,0,12.4,26.3,sand/mud,0,,50,0,0,0,0,0,0,clump of eelgrass nearby
Kinzarof,2010,8/26/2010,2.38,1,11.9,26.7,sand/mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,2.38,1,11.9,26.7,sand/mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,2.38,1,11.9,26.7,sand/mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,2.38,1,11.9,26.7,sand/mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.78,0,12.5,26.3,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.78,0,12.5,26.3,sand/mud,0,,55,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.78,0,12.5,26.3,sand/mud,0,,70,0,0,0,0,0,0,ADULT STARFISH
Kinzarof,2010,8/4/2010,1.78,0,12.5,26.3,sand/mud,0,,100,0,0, ,0,0,0,
Kinzarof,2010,8/4/2010,1.63,0,12.7,25.9,sand/mud,0,,40,0,0,0,0,0,0,Drift seaweed none attached
Kinzarof,2010,8/4/2010,1.63,0,12.7,25.9,sand/mud,0,,40,0,0,0,0,1,0,Drift seaweed none attached
Kinzarof,2010,8/4/2010,1.63,0,12.7,25.9,sand/mud,0,,15,0,0,0,0,0,0,Drift seaweed none attached
Kinzarof,2010,8/4/2010,1.63,0,12.7,25.9,sand/mud,0,,5,0,0,0,0,0,0,Drift seaweed none attached
Kinzarof,2010,8/4/2010,1.83,3,12.6,26.3,sand/mud,0,,95,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.83,3,12.6,26.3,sand/mud,0,,90,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.83,3,12.6,26.3,sand/mud,0,,90,0,0, ,0,0,0,
Kinzarof,2010,8/4/2010,1.83,3,12.6,26.3,sand/mud,0,,60,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.71,0,12.8,26,sand/mud,0,,100,0,0, ,0,0,0,
Kinzarof,2010,8/4/2010,1.71,0,12.8,26,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.71,0,12.8,26,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.71,0,12.8,26,sand/mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/2/2010,1.7,0,12.5,26.6,sand/mud,0,,100,0,0,0,0,0,0,"""Brown with holes"" is probably Agarum, but no percentage"
Kinzarof,2010,8/2/2010,1.7,0,12.5,26.6,sand/mud,0,,85,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.45,14,15.6,29,sand/mud,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/7/2019,1.45,14,15.6,29,sand/mud,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/7/2019,1.45,14,15.6,29,sand/mud,0, ,1,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/7/2019,1.45,14,15.6,29,sand/mud,0, ,2,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/7/2019,1.8,6,15.7,29.2,sand/mud,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.8,6,15.7,29.2,sand/mud,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.8,6,15.7,29.2,sand/mud,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.8,6,15.7,29.2,sand/mud,0, ,0,0,0,0,0,0,0,
Izembek,2008,8/1/2008,0.71, ,10.2,32.4,sand/shells,0,,0, , , , , , ,15M FROM EELGRASS BEDS
Izembek,2008,8/1/2008,0.71, ,10.2,32.4,sand/shells,0,,0, , , , , , ,15M FROM EELGRASS BEDS
Izembek,2008,8/1/2008,0.71, ,10.2,32.4,sand/shells,0,,0, , , , , , ,15M FROM EELGRASS BEDS
Izembek,2008,8/1/2008,0.71, ,10.2,32.4,sand/shells,0,,0, , , , , , ,15M FROM EELGRASS BEDS
Kinzarof,2009,8/18/2009,0.97,0,10.9,26.4,shells,0,,10,0,0,0, ,0,0,substrate mix with broken shells
Kinzarof,2009,8/18/2009,0.97,0,10.9,26.4,shells,0,,10,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,0.97,0,10.9,26.4,shells,0,,15,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,0.97,0,10.9,26.4,shells,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.35,0,10.6,26.4,shells,0,,80,0,0,0, ,0,0,substrate mix with shells
Kinzarof,2009,8/18/2009,1.35,0,10.6,26.4,shells,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.35,0,10.6,26.4,shells,0,,90,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.35,0,10.6,26.4,shells,0,,20,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.27,0,10.6,26.4,shells,0,,5,0,0,0, ,0,0,"5m from ZM bed, substrate mix with broken shells"
Kinzarof,2009,8/18/2009,1.27,0,10.6,26.4,shells,0,,20,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.27,0,10.6,26.4,shells,0,,55,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.27,0,10.6,26.4,shells,0,,0,0,0,0, ,0,0,
Izembek,2009,8/5/2009,0.51,0,10.1,29,mud/sand,0.1,,20, ,0,0, ,0,0,
Izembek,2009,8/5/2009,0.51,0,10.1,29,mud/sand,0.1,,20, ,0,0, ,0,0,
Izembek,2009,8/5/2009,0.51,0,10.1,29,mud/sand,0.1,,20, ,0,0, ,0,0,
Izembek,2008,8/2/2008,0.88,0,10.7,29.9,sand,0.1,,0, ,0,0, ,0,0,ANNUAL ZM
Izembek,2008,8/2/2008,0.88,0,10.7,29.9,sand,0.1,,0, ,0,0, ,0,0,ANNUAL ZM
Izembek,2009,8/8/2009,0.79,0,12.2,20.5,sand,0.1,,0, ,0,0, ,0,0,"3 shoots of ZM, scattered annuals"
Izembek,2009,8/8/2009,0.79,0,12.2,20.5,sand,0.1,,0, ,0,0, ,0,0,"3 shoots of ZM, scattered annuals"
Izembek,2009,8/8/2009,0.79,0,12.2,20.5,sand,0.1,,0, ,0,0, ,0,0,"3 shoots of ZM, scattered annuals"
Izembek,2015,7/14/2015,1.06,0,12.4,23.6,sand,0.1, ,0,0,0,0, ,0,0,1 shoot
Izembek,2015,7/15/2015,0.82,0,10.5,30,sand,0.1,13.5,5,0,0,0, ,0,0,1 shoot
Izembek,2017,7/22/2017,1.55,0,12,28.8,sand,0.1,10,0,0,0,0,0,0,0,1 shoot
Izembek,2017,7/22/2017,1.55,0,12,28.8,sand,0.1,14,0,0,0,0,0,0,0,1 shoot
Izembek,2017,7/18/2017,0.62,0,12.1,30,sand,0.1,5,0,0,0,0,0,0,0,1 shoot
Izembek,2017,7/17/2017,0.46,0,18.4,29.2,sand,0.1, ,1,0,0,0,0,0,0,1 shoot
Izembek,2017,7/21/2017,0.54,1,13.9,28,sand,0.1,5,0,0,0,0,0,0,0,1 shoot; annual
Izembek,2017,7/21/2017,0.54,1,13.9,28,sand,0.1,5,0,0,0,0,0,0,0,1 shoot; annual
Izembek,2017,7/23/2017,0.63,0,13.7,31.7,sand,0.1,6,0,0,0,0,0,0,0,1 shoot
Izembek,2017,7/23/2017,0.63,0,13.7,31.7,sand,0.1,6.1,0,0,0,1,0,0,0,1 shoot
Izembek,2017,7/18/2017,0.67,0,12.3,29,sand,0.1,6,0,0,0,0,0,0,0,1 shoot
Izembek,2017,7/18/2017,0.67,0,12.3,29,sand,0.1,6,0,0,0,0,0,0,0,
Izembek,2019,7/30/2019,0.33,0,12.9,28,sand,0.1,5.8,0,0,0,0,1,0,0,macoma present
Kinzarof,2008,8/8/2008,1.02,0,11.3,30.2,sand,0.1,,5,0,0,0, ,0,0,
Kinzarof,2010,8/28/2010,0.95,1,10.6,28.1,sand,0.1,,5,0,0,0,0,0,0,
Kinzarof,2010,8/3/2010,0.71,0,11.8,27.5,sand,0.1,,1,0,0,0,0,0,0,
Izembek,2008,8/4/2008,1.12,1,11.3,30.9,sand/mud,0.1,,20, ,0,0, ,0,0,LOTS OF SHELL FRAGMENTS IN NORTH Q
Kinzarof,2008,8/9/2008,0.5, ,14.4,31.7,cobble,0.5,,1,0,0,0, ,0,0,EELGRASS IS ANNUAL.
Kinzarof,2010,8/3/2010,0.91,0,11.7,27.5,cobble,0.5,,40,0,0,0,0,0,0,
Izembek,2008,7/30/2008,0.52,1, , ,mud,0.5,,55, ,0,0, ,0,0,
Izembek,2011,7/26/2011,1.54,30,9.5,27.9,mud,0.5,,10,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.7,16,9,29.7,mud,0.5,,15,0,0,0,0,0,0,
Izembek,2017,7/19/2017,0.57,18,15.9,29.9,mud,0.5,17.1,1,0,0,0,1,0,0,
Izembek,2017,7/20/2017,1.88,16,11.4,32.3,mud,0.5,12,1,0,0,0,0,0,0,
Kinzarof,2008,8/7/2008,0.88,21,14.3,31.5,mud,0.5,,50,0,0,0, ,0,0,
Kinzarof,2010,8/22/2010,0.58,8,13.2,26.6,mud,0.5,,20,0,0,0,0,0,0,
Izembek,2010,8/12/2010, ,0, , ,mud/sand,0.5,,0,0,0,0,0,0,0,
Izembek,2010,8/12/2010, ,0, , ,mud/sand,0.5,,0,0,0,0,0,0,0,
Izembek,2015,7/14/2015,1.53,0,11,30.8,mud/sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2017,7/19/2017,0.64,6,14.2,29.9,mud/sand,0.5,16,1,0,0,0,1,0,0,
Izembek,2008,8/3/2008,0.27,0,13.9,29.5,sand,0.5,,0, ,0,0, ,0,0,ZM ANNULALS. MYA & MICOMA SHELLS I
Izembek,2008,8/1/2008,0.24,0,11.2,31.9,sand,0.5,,15, , , , , , ,EELGRASS IN PATCHES (SOME DENSE).
Izembek,2008,7/31/2008,0.82,3,13.3,28.8,sand,0.5,,70, ,0,0, ,0,0,3 SHOOTS OF EELGRASS
Izembek,2008,7/31/2008,0.82,3,13.3,28.8,sand,0.5,,65, ,0,0, ,0,0,2 SHOOTS OF EELGRASS
Izembek,2008,7/31/2008,0.82,3,13.3,28.8,sand,0.5,,55, ,0,0, ,0,0,2 SHOOTS OF EELGRASS
Izembek,2008,7/31/2008,0.82,3,13.3,28.8,sand,0.5,,35, ,0,0, ,0,0,3 SHOOTS OF EELGRASS
Izembek,2010,8/11/2010,0.88,0,10.6,24.5,sand,0.5,,1,0,0,0,0,0,0,
Izembek,2010,8/13/2010,0.65,0,12.5,29,sand,0.5,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,1.04,0,11,17.7,sand,0.5,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,1.06,2,10.8,23.2,sand,0.5,,1,0,0,0,0,0,0,
Izembek,2011,7/27/2011,1.06,2,10.8,23.2,sand,0.5,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,1.06,2,10.8,23.2,sand,0.5,,0,0,0,0,0,0,0,
Izembek,2011,7/25/2011,0.81,0, , ,sand,0.5,,5,0,0,0,0,0,0,
Izembek,2015,7/14/2015,1.17,1,11.2,28.8,sand,0.5,17.4,0.5,0,0,0, ,1,0,2 shoots
Izembek,2015,7/14/2015,2.04,3,10.9,31.1,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,2.04,3,10.9,31.1,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,2.04,3,10.9,31.1,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,2.04,3,10.9,31.1,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.12,0,12.3,26,sand,0.5,10.7,0,0,0,0, ,0,0,3 shoots
Izembek,2015,7/10/2015,1.21,4,12.6,29.5,sand,0.5,14.1,15,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,0,11.9,29.8,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,0,11.9,29.8,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,0,11.9,29.8,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/10/2015,0.55,0,11.9,29.3,sand,0.5,19.3,0,0,0,0, ,0,0,Only two shoots in plot
Izembek,2015,7/15/2015,0.82,0,10.5,30,sand,0.5,18.3,10,0,0,0, ,0,0,5 shoots
Izembek,2015,7/15/2015,0.33,0,12.8,27.4,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.33,0,12.8,27.4,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.33,0,12.8,27.4,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.33,0,12.8,27.4,sand,0.5, ,0,0,0,0, ,0,0,
Izembek,2017,7/18/2017,0.62,0,12.1,30,sand,0.5,15,1,0,0,0,0,0,0,
Izembek,2017,7/19/2017,0.7,1,11.2,30.2,sand,0.5,5,1,0,0,0,0,0,0,
Izembek,2017,7/23/2017,0.85,0,17.2,31.2,sand,0.5,9,0,0,0,0,0,0,1,
Izembek,2017,7/19/2017,0.82,1,11.1,30.3,sand,0.5,11.1,50,0,0,0,0,0,0,
Izembek,2017,7/17/2017,0.46,0,18.4,29.2,sand,0.5, ,1,0,0,0,0,0,0,1 shoot
Izembek,2017,7/17/2017,0.46,0,18.4,29.2,sand,0.5, ,1,0,0,0,0,0,0,5 shoots
Izembek,2017,7/21/2017,0.54,1,13.9,28,sand,0.5,5,0,0,0,0,0,0,0,3 shoots; annuals
Izembek,2018,8/9/2018,0.81,2,13,29,sand,0.5,15.5,1,0,0,0,1,0,0,
Izembek,2018,8/9/2018,0.81,2,13,29,sand,0.5, ,20,1,1,0,1,0,0,
Izembek,2018,8/9/2018,0.56,4,12.8,28.7,sand,0.5,7,0,0,0,0,0,0,0,
Izembek,2018,8/9/2018,0.56,4,12.8,28.7,sand,0.5,7,0,0,0,0,0,0,0,
Izembek,2018,8/9/2018,0.56,4,12.8,28.7,sand,0.5,7,0,0,0,0,0,0,0,
Izembek,2018,8/9/2018,0.56,4,12.8,28.7,sand,0.5,7,0,0,0,0,0,0,0,
Kinzarof,2008,8/7/2008,0.31,0,15.5,29.5,sand,0.5,,0,0,0,0, ,0,0,
Kinzarof,2008,8/7/2008,0.31,0,15.5,29.5,sand,0.5,,15,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,1.05,0,9.9,30.2,sand,0.5,,70,0,0,0, ,0,0,REPRODUCTIVE TURTONIA PRESENT.
Kinzarof,2008,8/7/2008,0.95,0,10.8,30.2,sand,0.5,,30,0,0,0, ,0,0,
Kinzarof,2010,8/28/2010,0.71,0,11.2,28,sand,0.5,,5,0,0,0,0,0,0,
Kinzarof,2010,8/3/2010,0.74,0,12,27.4,sand,0.5,,5,0,0,0,0,0,0,
Kinzarof,2010,8/3/2010,0.88,0,11.8,27.3,sand,0.5,,30,0,0,0,0,0,0,
Izembek,2008,8/4/2008,0.29,0,13.8,30.9,sand/mud,0.5,,100, ,0,0, ,0,0,"ZM ANNUAL AND LOW DENSITY, BROKEN"
Izembek,2008,8/4/2008,0.29,0,13.8,30.9,sand/mud,0.5,,100, ,0,0, ,0,0,"ZM ANNUAL AND LOW DENSITY, BROKEN"
Izembek,2011,7/25/2011,0.71,2,10.1,29.4,sand/mud,0.5,,20,0,0,0,0,0,0,
Izembek,2016,7/21/2016,0.51,4,14.2,30.2,sand/mud,0.5,11.6,0,1,0,0,0,0,0,
Izembek,2016,7/19/2016,1.23,0,14.6,28.2,sand/mud,0.5,21.1,0,0,1,0,0,0,0,Only one shoot in quadrat
Izembek,2016,7/14/2016,0.53,3,15,29.1,sand/mud,0.5,5.1,0,0,0,0,0,0,0,bivalves
Izembek,2017,7/23/2017,0.97,0,15.4,31.3,sand/mud,0.5,13.2,1,0,0,0,0,0,0,
Izembek,2017,7/23/2017,0.97,0,15.4,31.3,sand/mud,0.5,14.2,1,0,0,0,0,0,0,
Izembek,2017,7/18/2017,0.62,2,12.2,30,sand/mud,0.5,10,2,0,0,0,0,0,0,
Izembek,2017,7/18/2017,0.62,2,12.2,30,sand/mud,0.5,7.1,1,0,0,0,0,0,0,
Izembek,2017,7/21/2017,0.26,1,13.6,30,sand/mud,0.5,12,1,0,0,0,0,0,0,overall area-5% cover of eelgrass
Izembek,2008,8/3/2008,0.58,0,12,30,mud,1,,0, ,0,0, ,0,0,BROKEN SHELLS.
Izembek,2008,8/3/2008,0.58,0,12,30,mud,1,,0, ,0,0, ,0,0,BROKEN SHELLS.
Izembek,2008,8/3/2008,0.58,0,12,30,mud,1,,0, ,0,0, ,0,0,BROKEN SHELLS.
Izembek,2015,7/9/2015,0.54,8,13.5,29.6,mud,1,14.5,5,0,0,0, ,0,0,5 eel grass shoots
Izembek,2017,7/20/2017,0.95,16,14.3,26.2,mud,1,8.9,5,0,0,0,0,0,0,Ice scaring
Izembek,2017,7/19/2017,0.57,18,15.9,29.9,mud,1,17.6,0,0,0,0,1,0,0,
Izembek,2017,7/20/2017,1.88,16,11.4,32.3,mud,1,12.2,1,0,0,0,1,0,0,
Izembek,2015,7/10/2015,1.03,10,14.2,29,mud/sand,1,10.8,5,0,0,0, ,0,0,
Izembek,2015,7/10/2015,1.03,10,14.2,29,mud/sand,1,6.6,10,0,0,0, ,0,0,
Izembek,2015,7/10/2015,0.52,4,12.6,30.2,mud/sand,1,14.5,10,0,0,0, ,0,0,
